ListingKey,CreditGrade,Term,LoanStatus,BorrowerAPR,BorrowerRate,ProsperRating,BorrowerState,EmploymentStatus,IsBorrowerHomeowner,OpenCreditLines,TotalCreditLinespast7years,DebtToIncomeRatio,IncomeRange,ListingCategory,CreditRating
E2023576891658281FC5D6F,,36,Past Due (1-15 days),0.21025,0.1734,C,TX,Employed,False,12.0,46.0,0.24,"$100,000+",Debt Consolidation,C
E65C357189249559050CE50,,36,Past Due (1-15 days),0.24758,0.2099,C,NY,Employed,False,9.0,17.0,0.24,"$50,000-74,999",Vacation,C
9375358633019752853935A,,36,Past Due (61-90 days),0.20053,0.1639,B,CA,Self-employed,False,13.0,25.0,,"$100,000+",Debt Consolidation,B
0CB23576033076261AFB028,,36,Past Due (16-30 days),0.25781,0.2199,D,OK,Employed,True,5.0,29.0,0.27,"$50,000-74,999",Business,D
CBE63576600812517A94C1B,,60,Past Due (61-90 days),0.15629,0.1334,A,CA,Employed,False,16.0,40.0,0.18,"$50,000-74,999",Debt Consolidation,A
6B093541392375874D92384,,36,Past Due (31-60 days),0.2837,0.2452,D,CT,Employed,False,3.0,16.0,0.25,"$25,000-49,999",Debt Consolidation,D
49FF35739030072130A97F0,,60,Past Due (1-15 days),0.31293000000000004,0.2862,E,GA,Employed,True,12.0,28.0,0.38,"$25,000-49,999",Debt Consolidation,E
9C643564647016784F72613,,36,Past Due (1-15 days),0.24758,0.2099,C,WI,Employed,True,9.0,23.0,0.22,"$50,000-74,999",Debt Consolidation,C
688835902634948854C3D61,,36,Past Due (1-15 days),0.30899,0.2699,E,NV,Employed,True,11.0,15.0,0.21,"$50,000-74,999",Debt Consolidation,E
ECE73594192087495E352F6,,60,Past Due (1-15 days),0.15783,0.1349,B,FL,Employed,True,6.0,28.0,0.19,"$100,000+",Home Improvement,B
03923557803366667D896A3,,36,Past Due (1-15 days),0.24758,0.2099,C,TN,Employed,False,2.0,10.0,0.14,"$75,000-99,999",Debt Consolidation,C
0CC935900037316646CDFE3,,60,Past Due (1-15 days),0.24036,0.2155,D,CA,Employed,True,22.0,36.0,0.55,"$25,000-49,999",Debt Consolidation,D
ACFB358504769675728C0A2,,60,Past Due (61-90 days),0.14965,0.1269,A,NY,Employed,False,5.0,8.0,0.16,"$25,000-49,999",Debt Consolidation,A
EDC4356436984375942EB54,,60,Past Due (1-15 days),0.34408,0.3165,E,MI,Employed,True,16.0,47.0,0.4,"$25,000-49,999",Debt Consolidation,E
A00035581672045183E5086,,36,Past Due (91-120 days),0.35796999999999995,0.3177,HR,CA,Employed,False,9.0,9.0,0.34,"$25,000-49,999",Debt Consolidation,HR
C8B73589853055525028455,,36,Past Due (91-120 days),0.33215,0.2925,E,SC,Employed,True,10.0,38.0,0.18,"$75,000-99,999",Debt Consolidation,E
9DF13536853301606364EB6,,36,Past Due (31-60 days),0.24246,0.2049,C,AL,Employed,True,12.0,28.0,0.46,"$75,000-99,999",Debt Consolidation,C
A04D3561798251960489A33,,60,Past Due (31-60 days),0.35097,0.3232,E,MD,Employed,True,14.0,76.0,0.26,"$75,000-99,999",Debt Consolidation,E
5CD23559967881979BD7730,,60,Past Due (16-30 days),0.33709,0.3097,E,MA,Employed,False,7.0,9.0,0.13,"$50,000-74,999",Debt Consolidation,E
15963574893644964C1760A,,60,Past Due (61-90 days),0.14453,0.1219,A,CA,Employed,False,7.0,25.0,0.08,"$100,000+",Large Purchases,A
3EA53543876616667ADB43E,,60,Past Due (1-15 days),0.31375,0.287,D,IN,Employed,True,6.0,36.0,0.24,"$25,000-49,999",Business,D
04E0352748230341824B5E0,,36,Past Due (1-15 days),0.27467,0.2399,D,FL,Employed,True,4.0,13.0,0.17,"$50,000-74,999",Home Improvement,D
9EB6354296013743844D40C,,36,Past Due (91-120 days),0.17359000000000002,0.1449,B,FL,Employed,True,3.0,8.0,0.18,"$25,000-49,999",Business,B
84503592996917475D91C48,,36,Past Due (31-60 days),0.24205,0.2045,C,AR,Employed,True,10.0,20.0,0.19,"$50,000-74,999",Debt Consolidation,C
F6543579671890444F84AFC,,36,Past Due (61-90 days),0.21945,0.1824,C,NJ,Employed,True,15.0,44.0,0.26,"$100,000+",Debt Consolidation,C
A17135627314351452C116E,,36,Past Due (91-120 days),0.23939,0.2019,C,CA,Employed,False,4.0,22.0,0.15,"$25,000-49,999",Auto,C
48D535550618150438AB674,,36,Past Due (91-120 days),0.23939,0.2019,C,DC,Employed,False,13.0,28.0,0.18,"$75,000-99,999",Debt Consolidation,C
F32B3592464296511AD9AE9,,36,Past Due (1-15 days),0.2533,0.2155,D,HI,Employed,False,7.0,12.0,0.5,"$25,000-49,999",Vacation,D
14B435617729644909E92CE,,60,Past Due (61-90 days),0.27462,0.2489,D,WA,Employed,True,5.0,23.0,4.19,"$1-24,999",Debt Consolidation,D
A671357915215682464503C,,60,Past Due (1-15 days),0.14453,0.1219,A,NV,Employed,False,5.0,27.0,0.21,"$100,000+",Debt Consolidation,A
054735749831019025F434C,,60,Past Due (1-15 days),0.23872,0.2139,C,WA,Employed,True,17.0,24.0,0.23,"$50,000-74,999",Debt Consolidation,C
0D7A35574439600505B40FA,,60,Past Due (31-60 days),0.24682,0.2218,C,CA,Other,False,2.0,17.0,0.16,"$75,000-99,999",Debt Consolidation,C
A918359072535496085C1DF,,36,Past Due (1-15 days),0.22415,0.187,C,NJ,Employed,False,13.0,42.0,0.49,"$75,000-99,999",Debt Consolidation,C
D4E835840087385625F4A4F,,36,Past Due (61-90 days),0.25013,0.2124,C,MI,Employed,True,13.0,22.0,0.19,"$100,000+",Debt Consolidation,C
A1AD3584549978220A2FB50,,60,Past Due (91-120 days),0.22283000000000006,0.1984,C,FL,Employed,False,18.0,27.0,0.5,"$50,000-74,999",Debt Consolidation,C
D860355411975418755C2B8,,60,Past Due (61-90 days),0.24682,0.2218,C,FL,Self-employed,False,8.0,11.0,,"$50,000-74,999",Debt Consolidation,C
E7AD3592014918300B17696,,36,Past Due (61-90 days),0.2129,0.17600000000000002,C,MS,Employed,False,5.0,13.0,0.11,"$25,000-49,999",Home Improvement,C
A027350296849560966E97D,,36,Past Due (1-15 days),0.30532,0.2699,D,WA,Self-employed,True,9.0,13.0,,"$25,000-49,999",Debt Consolidation,D
0FE93569801658997DFC1E8,,60,Past Due (31-60 days),0.23462,0.2099,C,IL,Employed,False,18.0,35.0,0.29,"$75,000-99,999",Home Improvement,C
E1403558238300355C276C6,,36,Past Due (61-90 days),0.33051,0.2909,E,NC,Full-time,False,6.0,31.0,0.19,"$25,000-49,999",Debt Consolidation,E
17E03540555311123EB5A16,,36,Past Due (1-15 days),0.17359000000000002,0.1449,B,IL,Employed,False,2.0,10.0,0.1,"$75,000-99,999",Home Improvement,B
0F2F3519307863404AA14F4,,36,Past Due (1-15 days),0.34621,0.3099,E,MN,Self-employed,True,10.0,28.0,,"$25,000-49,999",Other,E
E80A35895696683523E6E63,,36,Past Due (61-90 days),0.2354,0.198,C,IL,Self-employed,True,22.0,50.0,,"$50,000-74,999",Debt Consolidation,C
EEFC35516812375345C3AD6,,36,Past Due (31-60 days),0.19921,0.1626,B,WA,Employed,False,5.0,10.0,0.24,"$100,000+",Debt Consolidation,B
F11C3513912327846411A65,,36,Past Due (16-30 days),0.25424,0.2199,D,NY,Employed,False,7.0,32.0,0.17,"$50,000-74,999",Auto,D
480E3556766401259EA56E8,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,OH,Other,True,3.0,5.0,0.33,"$1-24,999",Boat,HR
A3DF3517785273273DECC80,,36,Past Due (1-15 days),0.35643,0.3199,E,MT,Employed,False,3.0,11.0,,"$25,000-49,999",Debt Consolidation,E
067A35571984462595C7E44,,60,Past Due (16-30 days),0.21392,0.1897,B,CO,Employed,False,11.0,23.0,0.34,"$50,000-74,999",Home Improvement,B
0EA33595492028189FB01C8,,36,Past Due (1-15 days),0.26149,0.2235,D,AZ,Employed,False,5.0,26.0,0.19,"$25,000-49,999",Debt Consolidation,D
7A2A3594214356194F18281,,36,Past Due (1-15 days),0.2354,0.198,C,OR,Employed,False,4.0,18.0,0.38,"$1-24,999",Debt Consolidation,C
7A673577501994297D64D9D,,36,Past Due (91-120 days),0.27285,0.2346,D,MA,Employed,False,10.0,24.0,0.34,"$25,000-49,999",Business,D
429C35469686127001A567D,,60,Past Due (61-90 days),0.24702,0.222,C,NJ,Employed,True,6.0,37.0,0.43,"$25,000-49,999",Debt Consolidation,C
42B535602911455462FBB55,,36,Past Due (1-15 days),0.33286,0.2932,E,IL,Employed,False,7.0,30.0,0.16,"$50,000-74,999",Debt Consolidation,E
CC5435432219114736D3BE3,,36,Past Due (91-120 days),0.35796999999999995,0.3177,HR,NY,Employed,False,4.0,4.0,,"$100,000+",Debt Consolidation,HR
984C354985101714880B1D5,,36,Past Due (31-60 days),0.26681,0.2287,D,GA,Employed,True,11.0,45.0,0.4,"$50,000-74,999",Auto,D
E32F3541204851500F816E4,,60,Past Due (61-90 days),0.20358,0.1845,B,NY,Employed,True,7.0,22.0,0.13,"$50,000-74,999",Business,B
B1F13585137734093F36974,,36,Past Due (16-30 days),0.35356,0.3134,HR,NY,Not employed,False,8.0,13.0,,Not employed,Business,HR
D9033544560694157574740,,36,Past Due (1-15 days),0.22742,0.1902,C,FL,Self-employed,False,7.0,25.0,,"$75,000-99,999",Debt Consolidation,C
48393574632996169755751,,36,Past Due (91-120 days),0.35356,0.3134,HR,MN,Employed,False,10.0,36.0,0.84,"$25,000-49,999",Debt Consolidation,HR
86DB3554953972426715107,,60,Past Due (61-90 days),0.27554,0.2498,C,MN,Employed,False,8.0,19.0,10.01,"$1-24,999",Debt Consolidation,C
B076356056837748165521F,,36,Past Due (91-120 days),0.32538,0.2859,E,TX,Other,False,6.0,21.0,0.08,"$25,000-49,999",Vacation,E
F1CF3571815403774458D2F,,36,Past Due (1-15 days),0.27285,0.2346,D,NJ,Employed,False,9.0,17.0,0.49,"$25,000-49,999",Debt Consolidation,D
B6ED3539936830487B150AB,,36,Past Due (1-15 days),0.26681,0.2287,D,MD,Employed,True,10.0,46.0,0.14,"$100,000+",Home Improvement,D
B6F83519891426095EAE7A7,,36,Past Due (1-15 days),0.35643,0.3199,E,VA,Full-time,False,1.0,7.0,0.02,"$100,000+",Debt Consolidation,E
C05835521429241156E9ACD,,36,Past Due (61-90 days),0.21434,0.1774,C,MN,Employed,True,17.0,37.0,0.08,"$100,000+",Home Improvement,C
61233568406114271777861,,60,Past Due (1-15 days),0.26703000000000005,0.2415,C,NY,Employed,False,10.0,32.0,0.45,"$25,000-49,999",Debt Consolidation,C
17BE356133875516767208C,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,CA,Employed,True,6.0,33.0,0.18,"$50,000-74,999",Debt Consolidation,HR
49B735598555687758148A3,,60,Past Due (16-30 days),0.24682,0.2218,C,GA,Employed,True,9.0,13.0,0.47,"$50,000-74,999",Home Improvement,C
49F135481001268835E1099,,36,Past Due (1-15 days),0.26681,0.2287,D,MO,Full-time,True,19.0,63.0,0.27,"$100,000+",Debt Consolidation,D
F542358586854183398FBF7,,36,Past Due (91-120 days),0.2878,0.2492,D,FL,Employed,False,6.0,26.0,0.29,"$50,000-74,999",Debt Consolidation,D
4A393530744237472544DA0,,36,Past Due (61-90 days),0.35244000000000003,0.316,E,GA,Employed,True,7.0,27.0,,"$1-24,999",Debt Consolidation,E
36D03571911447061769BDC,,36,Past Due (31-60 days),0.13697,0.1089,A,FL,Employed,False,8.0,26.0,0.27,"$75,000-99,999",Business,A
36FB3551412991505845644,,36,Past Due (91-120 days),0.33553,0.2958,E,TX,Other,False,4.0,15.0,0.22,"$1-24,999",Medical/Dental,E
9A6B3530018191825D26B00,,60,Past Due (91-120 days),0.21989,0.2005,B,GA,Full-time,False,5.0,23.0,0.36,"$1-24,999",Debt Consolidation,B
FAA23552726433925661006,,36,Past Due (1-15 days),0.22742,0.1902,C,KY,Employed,True,12.0,23.0,0.3,"$50,000-74,999",Debt Consolidation,C
567535583176859795A5366,,60,Past Due (91-120 days),0.24682,0.2218,C,MN,Employed,False,18.0,57.0,0.18,"$50,000-74,999",Debt Consolidation,C
18333587387862953241994,,36,Past Due (61-90 days),0.35356,0.3134,HR,CA,Employed,False,14.0,20.0,0.69,"$25,000-49,999",Other,HR
1179355697691023925A74D,,36,Past Due (1-15 days),0.17754,0.1414,B,CO,Other,True,5.0,12.0,0.28,"$1-24,999",Debt Consolidation,B
F9B4355470129628521713C,,60,Past Due (1-15 days),0.22847,0.2039,B,VA,Employed,False,7.0,29.0,,"$25,000-49,999",Debt Consolidation,B
100435261260953194B6D27,,36,Past Due (16-30 days),0.30532,0.2699,D,MI,Employed,False,1.0,16.0,0.06,"$1-24,999",Debt Consolidation,D
07AF3561321957620EE93EC,,36,Past Due (1-15 days),0.27285,0.2346,D,NY,Employed,False,14.0,17.0,0.17,"$100,000+",Auto,D
F2473550780993522708AA3,,36,Past Due (91-120 days),0.33973000000000003,0.2999,E,WI,Self-employed,False,11.0,20.0,,"$50,000-74,999",Business,E
F26135443228504751A2EE6,,60,Past Due (1-15 days),0.28704,0.261,D,NY,Employed,False,7.0,58.0,0.11,"$100,000+",Debt Consolidation,D
AFD535143437393216E9F4D,,60,Past Due (31-60 days),0.3142,0.2899,D,IL,Employed,True,9.0,14.0,0.17,"$25,000-49,999",Debt Consolidation,D
07F235851119053934BDC2B,,36,Past Due (31-60 days),0.23233,0.195,C,PA,Employed,True,13.0,29.0,0.36,"$75,000-99,999",Debt Consolidation,C
E011357524058178240F735,,60,Past Due (91-120 days),0.16499,0.1419,B,CT,Employed,False,19.0,31.0,0.25,"$50,000-74,999",Debt Consolidation,B
E0273584371039383AFCDF7,,36,Past Due (91-120 days),0.21945,0.1824,C,CA,Employed,False,13.0,34.0,0.26,"$50,000-74,999",Debt Consolidation,C
7ADB35747741783991555E3,,60,Past Due (1-15 days),0.21566,0.1914,C,AZ,Employed,False,6.0,18.0,0.17,"$25,000-49,999",Debt Consolidation,C
55E43586841276900515E51,,36,Past Due (16-30 days),0.3179,0.2786,E,GA,Employed,False,10.0,32.0,0.29,"$25,000-49,999",Household Expenses,E
9D7D35673121908570A6420,,36,Past Due (1-15 days),0.31032,0.2712,E,FL,Employed,True,9.0,29.0,0.31,"$50,000-74,999",Debt Consolidation,E
9A6E356403171129932B427,,60,Past Due (91-120 days),0.25861,0.2333,C,CA,Employed,False,10.0,37.0,0.69,"$25,000-49,999",Household Expenses,C
12473589232552524B47F54,,36,Past Due (91-120 days),0.30182,0.2629,E,MI,Employed,False,3.0,8.0,0.09,"$25,000-49,999",Large Purchases,E
12513568832179430C78A8D,,36,Past Due (91-120 days),0.35356,0.3134,HR,CA,Not employed,False,2.0,3.0,,Not employed,Auto,HR
5E2535835816968785163E4,,36,Past Due (1-15 days),0.24246,0.2049,C,VA,Employed,True,16.0,57.0,0.26,"$100,000+",Home Improvement,C
0813356361375848513CEC8,,60,Past Due (1-15 days),0.14494,0.1223,A,TX,Self-employed,False,14.0,20.0,,"$25,000-49,999",Home Improvement,A
6B633584931341369D346BC,,60,Past Due (1-15 days),0.32393,0.2969,E,VA,Employed,True,7.0,13.0,0.27,"$100,000+",Other,E
121F351459751840139A2BB,,36,Past Due (1-15 days),0.35643,0.3199,E,PA,Employed,False,13.0,23.0,0.29,"$75,000-99,999",Other,E
4AB93527671164308B9761E,,36,Past Due (1-15 days),0.35643,0.3199,E,MA,Other,True,2.0,25.0,0.06,"$25,000-49,999",Other,E
8D3035878236048282EBF62,,36,Past Due (1-15 days),0.24758,0.2099,C,NJ,Employed,False,4.0,24.0,0.29,"$75,000-99,999",Debt Consolidation,C
1B42355285575821723FF76,,60,Past Due (61-90 days),0.35365,0.3258,E,NH,Other,True,7.0,44.0,0.19,"$50,000-74,999",Home Improvement,E
FAF635148956317200A966B,,36,Past Due (61-90 days),0.20321,0.1699,C,MD,Employed,True,11.0,45.0,0.16,"$100,000+",Debt Consolidation,C
12A935383334486644D6F47,,36,Past Due (91-120 days),0.24246,0.2049,C,MI,Other,False,2.0,27.0,0.19,"$1-24,999",Other,C
5FA835881986274983C8074,,60,Past Due (1-15 days),0.24589,0.2209,C,TX,Employed,True,10.0,21.0,0.23,"$50,000-74,999",Debt Consolidation,C
1AC73570350777054E5C769,,36,Past Due (1-15 days),0.14857,0.1203,A,PA,Employed,True,8.0,18.0,0.3,"$50,000-74,999",Debt Consolidation,A
CFE73584658450008C2095C,,60,Past Due (61-90 days),0.31293000000000004,0.2862,E,KS,Other,False,12.0,39.0,0.57,"$1-24,999",Debt Consolidation,E
F67B35851800788723ACF1C,,60,Past Due (91-120 days),0.14453,0.1219,A,FL,Self-employed,False,12.0,28.0,,"$50,000-74,999",Business,A
7448358119262646062B987,,36,Past Due (16-30 days),0.23939,0.2019,C,MA,Self-employed,True,8.0,24.0,,"$50,000-74,999",Debt Consolidation,C
37D935588814550970E2176,,36,Past Due (31-60 days),0.35796999999999995,0.3177,HR,NJ,Employed,True,3.0,13.0,0.11,"$50,000-74,999",Debt Consolidation,HR
AAD33549364475968D99ACA,,60,Past Due (61-90 days),0.27462,0.2489,C,LA,Employed,False,5.0,14.0,0.58,"$1-24,999",Household Expenses,C
A79C3564029378590D24C81,,36,Past Due (1-15 days),0.29537,0.2566,D,FL,Employed,True,15.0,32.0,0.61,"$25,000-49,999",Debt Consolidation,D
8B013561527938093989389,,36,Past Due (61-90 days),0.18725,0.1509,B,CT,Employed,True,6.0,20.0,0.19,"$50,000-74,999",Debt Consolidation,B
1B2E3542678633967BCFDA2,,60,Past Due (91-120 days),0.20358,0.1845,B,GA,Employed,True,8.0,16.0,0.19,"$25,000-49,999",Business,B
AD40357827944992247980F,,36,Past Due (16-30 days),0.20462,0.1679,B,KY,Employed,True,12.0,41.0,0.21,"$75,000-99,999",Home Improvement,B
F65035578180268864FCE03,,36,Past Due (61-90 days),0.35796999999999995,0.3177,HR,FL,Other,True,7.0,21.0,0.14,"$25,000-49,999",Home Improvement,HR
8CD835519328401740B2CB8,,36,Past Due (1-15 days),0.24758,0.2099,C,NY,Employed,False,10.0,32.0,0.39,"$50,000-74,999",Debt Consolidation,C
14CC35568609568083DB79A,,36,Past Due (31-60 days),0.35796999999999995,0.3177,HR,TX,Employed,True,15.0,42.0,0.23,"$50,000-74,999",Debt Consolidation,HR
91B335377498441787191E3,,60,Past Due (1-15 days),0.30008,0.2737,D,MO,Employed,False,5.0,22.0,0.15,"$25,000-49,999",Debt Consolidation,D
154735348201252272F451C,,60,Past Due (91-120 days),0.21989,0.2005,B,GA,Full-time,True,9.0,26.0,0.31,"$50,000-74,999",Debt Consolidation,B
86753568826681189485273,,36,Past Due (91-120 days),0.26528,0.2272,D,TX,Employed,False,7.0,9.0,0.16,"$75,000-99,999",Debt Consolidation,D
1B9E35607937295593D6CF4,,60,Past Due (1-15 days),0.26528,0.2398,C,WI,Employed,True,8.0,29.0,0.57,"$50,000-74,999",Debt Consolidation,C
AD8E35345662829734BEF51,,36,Past Due (31-60 days),0.28728000000000004,0.2487,D,FL,Self-employed,True,12.0,24.0,,"$100,000+",Home Improvement,D
67463546515773811DC5E6B,,60,Past Due (61-90 days),0.17849,0.1551,A,MD,Employed,True,9.0,37.0,0.21,"$75,000-99,999",Debt Consolidation,A
CF153570650702148974A43,,60,Past Due (1-15 days),0.17060999999999998,0.1474,B,CA,Employed,False,5.0,15.0,0.14,"$50,000-74,999",Home Improvement,B
CF303571376449813B347EC,,36,Past Due (61-90 days),0.35356,0.3134,HR,NC,Employed,False,6.0,41.0,0.88,"$1-24,999",Household Expenses,HR
ACDB3582676276399B65C9B,,36,Past Due (16-30 days),0.27285,0.2346,D,IL,Employed,False,5.0,27.0,0.22,"$25,000-49,999",Debt Consolidation,D
13523561954491878AFA0A6,,60,Past Due (16-30 days),0.21822,0.1939,B,MN,Employed,True,12.0,44.0,0.19,"$75,000-99,999",Debt Consolidation,B
FC18359442979649978D33E,,36,Past Due (31-60 days),0.23847,0.201,D,IL,Employed,True,6.0,16.0,0.36,"$25,000-49,999",Debt Consolidation,D
FC1E359224139499293E1C4,,36,Past Due (1-15 days),0.32436,0.2849,E,OR,Employed,True,14.0,26.0,0.39,"$25,000-49,999",Debt Consolidation,E
D0D93540607847657FE9AD1,,36,Past Due (1-15 days),0.24246,0.2049,C,WI,Employed,True,5.0,13.0,0.14,"$50,000-74,999",Debt Consolidation,C
B5963535360212177134821,,36,Past Due (91-120 days),0.19108,0.1621,B,GA,Employed,False,6.0,18.0,0.05,"$50,000-74,999",Debt Consolidation,B
9E4B3553116591693EC01A6,,60,Past Due (91-120 days),0.35838000000000003,0.3304,E,IL,Employed,True,2.0,45.0,0.14,"$25,000-49,999",Debt Consolidation,E
F4943584785165651C78B87,,60,Past Due (31-60 days),0.28386,0.2579,D,CA,Employed,True,4.0,16.0,0.05,"$50,000-74,999",Auto,D
146A3528927014508A890FD,,36,Past Due (16-30 days),0.1322,0.111,A,NV,Employed,True,7.0,47.0,0.13,"$50,000-74,999",Debt Consolidation,A
D14D359281641145951B6C1,,36,Past Due (16-30 days),0.30899,0.2699,E,NY,Employed,False,7.0,33.0,0.35,"$50,000-74,999",Engagement Ring,E
4AE13539091267543DBD5DE,,60,Past Due (61-90 days),0.25451,0.2293,C,VA,Employed,True,13.0,66.0,0.37,"$75,000-99,999",Debt Consolidation,C
4AF23593998150515CBD977,,36,Past Due (1-15 days),0.26047,0.2225,D,FL,Employed,True,15.0,46.0,0.46,"$25,000-49,999",Debt Consolidation,D
F88D35366678881380605A4,,36,Past Due (1-15 days),0.35796999999999995,0.3177,HR,GA,Employed,True,4.0,38.0,0.23,"$75,000-99,999",Household Expenses,HR
1C7E35019842546385965E0,,36,Past Due (61-90 days),0.33097,0.295,D,CT,Employed,True,4.0,16.0,0.07,"$50,000-74,999",Home Improvement,D
41BE3525564601135CD79A1,,36,Past Due (91-120 days),0.22362,0.1899,C,CA,Employed,True,4.0,15.0,0.19,"$50,000-74,999",Home Improvement,C
D9F335450086771460BDB12,,36,Past Due (31-60 days),0.28851,0.2499,D,PA,Employed,True,12.0,20.0,0.51,"$25,000-49,999",Home Improvement,D
F6323563035404889A90BF1,,36,Past Due (31-60 days),0.35796999999999995,0.3177,HR,KS,Employed,False,7.0,16.0,0.23,"$25,000-49,999",Debt Consolidation,HR
73033562351775982ED154F,,60,Past Due (91-120 days),0.2816,0.2557,D,FL,Employed,True,5.0,10.0,0.25,"$25,000-49,999",Business,D
D19C3550935820946E52326,,36,Past Due (31-60 days),0.33973000000000003,0.2999,E,WA,Employed,False,10.0,19.0,0.34,"$25,000-49,999",Home Improvement,E
D1BE3564360136110EDD7E3,,60,Past Due (1-15 days),0.34408,0.3165,E,OH,Employed,False,2.0,21.0,0.2,"$25,000-49,999",Debt Consolidation,E
8977358023373452130900C,,36,Past Due (1-15 days),0.34045,0.3006,E,VA,Employed,False,8.0,13.0,0.45,"$25,000-49,999",Other,E
1CE835510107422953DAFB4,,60,Past Due (1-15 days),0.28704,0.261,D,IL,Employed,False,8.0,52.0,0.35,"$25,000-49,999",Debt Consolidation,D
F988358743150087646642F,,36,Past Due (61-90 days),0.35356,0.3134,HR,WA,Employed,True,6.0,25.0,5.55,"$1-24,999",Debt Consolidation,HR
758B3582173189251225BCA,,60,Past Due (61-90 days),0.33698,0.3096,E,MD,Employed,True,6.0,29.0,0.16,"$50,000-74,999",Debt Consolidation,E
13353523799032859F4AC24,,36,Past Due (1-15 days),0.34621,0.3099,E,MN,Retired,False,1.0,15.0,0.46,"$1-24,999",Other,E
029535526852819091EB300,,36,Past Due (16-30 days),0.33553,0.2958,E,FL,Employed,True,11.0,37.0,0.29,"$50,000-74,999",Home Improvement,E
02C8354275058983840708F,,60,Past Due (1-15 days),0.20358,0.1845,B,CA,Employed,True,8.0,17.0,0.11,"$100,000+",Debt Consolidation,B
D5B93550205199243291034,,60,Past Due (1-15 days),0.20705,0.183,B,CA,Employed,True,6.0,32.0,0.22,"$50,000-74,999",Debt Consolidation,B
92D33535348588803CD0DBE,,36,Past Due (16-30 days),0.24246,0.2049,C,TX,Employed,True,12.0,22.0,0.26,"$50,000-74,999",Home Improvement,C
92FA3553006329526FEF9B2,,36,Past Due (1-15 days),0.21434,0.1774,C,OR,Employed,True,8.0,13.0,0.14,"$75,000-99,999",Wedding Loans,C
B8083531187842113B8C009,,36,Past Due (61-90 days),0.35244000000000003,0.3123,E,CA,Employed,False,7.0,47.0,0.19,"$75,000-99,999",Debt Consolidation,E
B8133569629865091371DC6,,36,Past Due (16-30 days),0.33286,0.2932,E,NY,Employed,True,13.0,49.0,0.41,"$25,000-49,999",Debt Consolidation,E
9349359445956678682A47E,,60,Past Due (16-30 days),0.21115,0.187,C,MO,Employed,True,13.0,65.0,0.3,"$75,000-99,999",Debt Consolidation,C
